species,year,property,lat,lon,province,city,district,address,ext_path
大鳄龟,2025,year=2025;status=目击,39.947183,116.513616,北京市,北京市,朝阳区,北京市 朝阳区,北京市 北京市 朝阳区
红耳彩龟,2019,year=2019;status=目击,22.393133,113.973459,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.392311,113.975433,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.392451,113.975499,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.393205,113.975337,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.392081,113.975411,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.392347,113.97543,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.277596,114.161915,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.277599,114.161904,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.374329,114.264494,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.441334,114.286173,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.392264,113.973949,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.370533,114.118652,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.301047,114.1697,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.497753,114.03402,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.375357,113.9665,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.374772,113.966664,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.375384,113.966654,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.378924,114.144394,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.253728,114.160586,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.24468,114.176602,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.243704,114.175946,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.277697,114.161767,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.277521,114.161553,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.283605,114.040031,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.277806,114.161268,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.301166,114.170776,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.420565,114.080961,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.507061,114.242502,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.492351,114.036063,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.387952,114.200715,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.411842,113.977623,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.303934,114.291991,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.383349,114.196595,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.451141,114.136271,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.375045,114.263995,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.374902,114.26413,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.248648,114.213964,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.307865,114.191253,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.277619,114.161218,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.383666,114.197024,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.425361,114.183979,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.258759,114.19107,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.306516,114.290442,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.343227,114.19352,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.307608,114.190417,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.299728,114.170257,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.45107,114.155109,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.243376,113.975349,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.498781,114.133191,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.356008,114.105718,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2019,year=2019;status=目击,22.463768,114.042755,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2018,year=2018;status=目击,22.299927,114.169649,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2018,year=2018;status=目击,22.276933,114.162748,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2018,year=2018;status=目击,22.495488,114.048135,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2018,year=2018;status=目击,22.299986,114.169593,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2018,year=2018;status=目击,22.388534,114.185493,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2018,year=2018;status=目击,22.278061,114.155892,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2018,year=2018;status=目击,22.311254,114.01873,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2018,year=2018;status=目击,22.277642,114.161814,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2018,year=2018;status=目击,22.283162,114.133646,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2018,year=2018;status=目击,22.283292,114.133807,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2018,year=2018;status=目击,22.28374,114.133158,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2018,year=2018;status=目击,22.283002,114.138547,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2018,year=2018;status=目击,22.282651,114.140777,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2018,year=2018;status=目击,22.222222,114.115649,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2018,year=2018;status=目击,22.22217,114.115628,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2018,year=2018;status=目击,22.429573,114.12164,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
红耳彩龟,2018,year=2018;status=目击,22.504941,114.244434,香港特别行政区,,,香港特别行政区,香港特别行政区 香港特别行政区 香港特别行政区
